Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,Cluster
Die A Happy Man,Die a Happy Man - Single,Thomas Rhett,1/1/2015,USLXJ1507199,"3,782",22.0,0.1453233365304823,0.0906975207955405,0.0841140082293585,66.0,0.0172604893548157,"1,138,264","10,615","2,053,389",8.115597226992596e-05,"349,194,533",0.0641025641025641,"90,639",88,13.0,"16,131",33.0,0.5479221470372118,"239,101",,0.0130342135611356,,0.0,0
Dah Dah DahDah,Who is Nardo Wick?? (Deluxe),Nardo Wick,7/22/2022,USRC12202590,"3,766",22.0,0.0332273324623221,0.0898336864891233,0.0772732761542596,63.0,0.0021855957892431,"373,352","134,014","53,648,356",0.0015669590235474,"323,596",0.0198135198135198,"2,393",125,3.0,"25,942",21.0,0.0159803169016134,"10,534",,0.0038880992777336,,1.0,1
Cab In A Solo,Cab In A Solo - Single,Scotty McCreery,8/18/2023,USQX92304263,"3,787",22.0,0.0027124086766631,0.0040210640067345,0.0088117478291707,55.0,0.0001906816513255,"29,826",49,"63,079",5.223954573260496e-06,,0.0023310023310023,"118,584",3,,,1.0,0.0078496196278317,"1,262","136,514",0.0014167867735314,,0.0,2
Sï¿½ï¿½,Sï¿½ï¿½,Anuel AA,11/18/2021,QMDA62184373,"3,771",22.0,0.046891206347639,0.0762223678883993,0.0371160757903229,57.0,0.0133493419113208,"1,101,215","21,898","1,749,382",0.0001234794005242,"206,809,601",0.0396270396270396,"2,877",24,4.0,"42,446",5.0,0.0087300533757767,"1,196",,0.0020377894552085,,1.0,1
Bachke Bachke (feat. Yarah),Making Memories,Karan Aujla,8/18/2023,CAW112300246,"3,779",22.0,0.0124494833010006,0.011683782442483,0.0091281232206886,61.0,0.0048303819360699,"671,469","47,600","1,633,000",0.0001059406471042,"13,938,421",0.0023310023310023,7,,,,1.0,8.871813823943604e-06,,"2,645,810",0.0004030036378246,,0.0,2
Fed Up,ANTI-ICON,Ghostemane,10/21/2020,ZZOPM2003235,"3,785",22.0,0.051346874722117,0.1216854592973131,0.0385054074142124,64.0,0.0078838316165733,"2,638,466","942,400","98,450,996",0.0051745653444324,"19,927,196",0.0023310023310023,9,9,1.0,"18,907",,0.0052844048630928,"6,674",,0.0090927462611878,,1.0,1
Slide,Slide,H.E.R.,9/27/2019,USRC11902505,"3,781",22.0,0.0524420225509451,0.0858295604099656,0.0286658693427915,53.0,0.0164224893687837,"2,237,400","37,352","15,530,760",0.0004841662259438,"61,743,322",0.0489510489510489,"92,023",9,13.0,"19,900",33.0,0.0906286425230972,"52,719","3,325,890",0.0109390295961034,,1.0,1
"Udd Jaa Kaale Kaava (From ""Gadar 2"")","Udd Jaa Kaale Kaava (From ""Gadar 2"") - Single",Udit Narayan,6/29/2023,INZ031413259,"3,774",22.0,0.0010571498773457,0.0006622729682532,0.0012553164428031,,0.0110082731703495,"2,633,829",,,0.001140138899939,"87,239,915",0.0034965034965034,278,,,,2.0,0.0087015286325158,,,0.0001093248257274,,0.0,2
Be The One,Be The One,Eli Brown,3/31/2023,GBUM72302199,"3,777",22.0,0.0175895015854176,0.0580666033188175,0.149899799466282,67.0,0.0006103791674957,"111,125","4,789","2,241,743",9.490073164804372e-05,"61,165",0.0221445221445221,"3,716",39,14.0,"152,042",22.0,0.0005650604095263,257,"3,389,875",0.0015054149979757,,0.0,2
Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn,Bring Me The Horizon,5/24/2024,GBARL2400277,"3,788",22.0,0.0031132959752979,0.0028354090763578,0.0802533509770264,73.0,2.117228289019803e-06,"3,979",,,0.001140138899939,,0.0256410256410256,"1,603",1,13.0,"359,329",43.0,0.0002306938056096,47,"34,485",8.325047489122819e-05,,0.0,2
This City,Not a Hobby,Sam Fischer,1/19/2018,TCADL1840559,"3,767",22.0,0.1479554760031774,0.1258826777508464,0.1220377429487814,63.0,0.0016194189620767,"260,550","1,414,817","162,027,612",0.0048036290600713,"5,356",0.1258741258741259,"43,085",83,44.0,"297,171",4.0,0.0235241592345503,"25,733","27,508,804",0.0071221195292465,,0.0,2
Os Bico Tï¿½ï¿½o Se Perguntando (Letï¿½ï¿½,Os Bico Tï¿½ï¿½o Se Perguntando (Letï¿½ï¿½,MC PH,4/7/2023,BXG6R2300280,"3,801",21.9,0.0308259194789959,0.0254390734276098,0.0459314791334212,65.0,0.0078393136432643,"714,022","27,489","2,506,579",0.0001421619577266,"3,350,968",0.0081585081585081,2,,12.0,"221,427",3.0,1.5509447347209847e-07,,,0.0004542651473119,,1.0,1
Last Time I Saw You,Last Time I Saw You,Nicki Minaj,9/1/2023,USUM72312706,"3,818",21.9,0.0155349413922431,0.021153777750677,0.0189587302502617,,0.0009486688607992,"395,896","31,322","8,225,518",0.0003758857743904,"39,600,226",0.0303030303030303,"38,078",39,13.0,"357,821",15.0,0.0108139068207612,"2,448",,0.0016204269530951,,0.0,2
Precision,Precision,Big Sean,3/22/2024,USUM72400673,"3,795",21.9,0.0017676088249242,0.0036433482217716,0.0391888322349454,,0.0001186626843212,"74,131",,,0.001140138899939,"1,563,442",0.0256410256410256,"26,501",215,8.0,"112,913",32.0,0.0087015286325158,,,0.000563949399617,,1.0,1
Did Me Wrong,B4 BOA - Single,A Boogie Wit da Hoodie,9/8/2023,USAT22308669,"3,820",21.9,0.0076877927613648,0.0221802161618317,0.048957745319872,,0.0006640881746773,"167,538",30,"1,709",8.925006947417748e-08,"174,648,683",0.0046620046620046,"56,320",282,,,,0.0032933969824017,622,,0.0016843411880537,,1.0,1
Cry No More (feat. Tay Keith),Cry No More (feat. Tay Keith),Headie One,4/19/2024,GBARL2400420,"3,804",21.9,0.0032024109777408,0.0053303658084218,0.0535276790044658,,0.000238224604061,"76,350",,,0.001140138899939,"26,701,987",0.0151515151515151,"2,005",,18.0,"1,746,831",37.0,1.881904042870255e-05,8,"356,418",0.0007233846598429,,1.0,1
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý (Fade),ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý (Fade) - Single,Jeff Satur,9/23/2022,THW092201719,"3,811",21.9,0.0096913678676729,0.0110350598162912,0.0044582708848115,52.0,0.0163707697928423,"1,757,325","73,081","14,349,551",0.0004388530575643,"31,309,561",0.0116550116550116,"1,619",,,,,0.0087015286325158,,,0.0003469330917234,,0.0,2
Get Back,Meet The Woo 2,Pop Smoke,2/7/2020,USUM72002036,"3,800",21.9,0.0829473729838756,0.2093307655435126,0.0393214065565274,64.0,0.0027669144224514,"408,483","684,467","61,667,693",0.0027319427186356,"15,755",0.0069930069930069,154,,3.0,"1,969",2.0,0.0097260967306015,"8,123",,0.0049412464482398,,1.0,1
Panic Room,Panic Room,Au/Ra,2/9/2018,GBARL1702250,"3,821",21.9,0.0598768254292139,0.0917341219632413,0.0434690044990761,63.0,0.0112363714205261,"2,721,404","613,379","49,207,504",0.0012783264297905,"78,649",0.0291375291375291,352,,12.0,"58,691",,0.0455970441387413,"55,676","152,596",0.0034018451650177,,0.0,2
DJ BIWIR BEUREUM-BEUREUM JAWER HAYAM PANO COKLAT KOPI SUSU - RUNTAH,DJ BIWIR BEUREUM-BEUREUM JAWER HAYAM PANO COKLAT KOPI SUSU - RUNTAH,DJ MANIKCI REMIX,8/16/2022,HKK972235335,"3,810",21.9,0.0011912246963237,0.0027066808267741,0.0016303973296253,,0.0090835579636131,,"2,301,734","63,429,404",0.0051035213244276,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
2002,NOW That's What I Call Music! 100,Anne-Marie,7/20/2018,GBAHS1800484,"3,807",21.9,0.0560204277278658,0.0001947861671333,0.0006228515445897,,0.0658473168117773,"9,084,288",,,0.001140138899939,"1,922,515,947",0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Baila Conmigo (feat. Kelly Ruiz),Baila Conmigo (feat. Kelly Ruï¿½ï,Dayvi,12/28/2018,MXF011900173,"3,797",21.9,0.0974564273765928,0.1298817224517311,0.0674278679144881,62.0,0.0184660938759889,"2,797,161","254,653","14,054,827",0.0009416614517955,"11,788,182",0.0815850815850815,"15,903",40,30.0,"1,207,372",7.0,0.0728205604816244,"52,833",,0.0272100159793776,,0.0,2
Problemas de um Milionï¿½ï¿,Problemas de um Milionï¿½ï¿,WIU,4/10/2024,BXW922400001,"3,806",21.9,0.0079508228931616,0.005626779541016,0.0780833898810335,74.0,0.0006762882592934,"333,828",,,0.001140138899939,,0.0069930069930069,297,,19.0,"12,759,549",11.0,0.0087015286325158,,,0.000326491273837,,1.0,1
Noticed,Noticed,Lil Mosey,7/20/2018,USUM71809565,"3,819",21.9,0.1698048395086682,0.1933193426051548,0.0516989576559332,65.0,0.0213247060505128,"3,056,099","9,928","2,804,253",0.0001099338588262,"49,905,291",0.0139860139860139,192,84,16.0,"43,022",1.0,0.0247380652310561,"61,967",,0.0051066145218474,,1.0,1
Shoota (feat. Lil Uzi Vert),Die Lit,Playboi Carti,5/11/2018,USUM71804149,"3,809",21.9,0.1603006532491961,0.2806445220201528,0.0987741742919232,70.0,0.0103061509152989,"1,829,885","148,928","59,068,777",0.0014746100309629,"9,688,256",0.0547785547785547,253,45,7.0,"18,702",2.0,0.0061548210111697,"21,282",,0.0043899179261694,,1.0,3
Happy Birthday,Happy Birthday,Jovanie,3/22/2019,QM4TX1990759,"3,793",21.9,8.594015654560421e-06,0.000758819155441,0.0002036491001967,3.0,0.0001136256671776,"35,730","6,000,000","40,025,187",0.0024318391242123,,0.0314685314685314,3,,,,,1.0757543985983216e-05,604,,0.0002754436004147,,0.0,2
The Greatest,The Greatest,Sia,1/1/2016,USRC11601332,"3,812",21.9,0.1563544288735556,0.1129200817763143,0.0750242202574379,62.0,0.0529804547692192,"6,096,976","1,407,988","56,322,493",0.001558482766601,"149,246,216",0.0559440559440559,76,60,35.0,"195,266",30.0,0.0619057117551132,"25,392",,0.0038880992777336,,0.0,2
Ignite,Ignite,Alan Walker,5/11/2018,NOG841803010,"3,815",21.9,0.079401226838512,0.1048457717004493,0.0315323792787585,64.0,0.0410394238382362,"6,308,434","411,372","16,903,913",0.0009228191096998,"199,672,186",0.0151515151515151,"7,518",,6.0,"77,388",9.0,0.0080127988277557,"11,943",,0.0116941120403253,,0.0,2
Sharing Locations (feat. Lil Baby & Lil Durk),Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,8/27/2021,USAT22105014,"3,805",21.9,0.0403033569669277,0.1210672249407596,0.0437065785981826,53.0,0.0045943554289961,"802,824","10,524","8,222,888",0.0003472917945996,"185,526,045",0.0559440559440559,"26,889",294,14.0,"547,022",20.0,0.033603951986465,"6,310",,0.0038723027071345,,1.0,1
Gï¿½ï¿½ï¿½p ï¿½ï¿½ï¿½ï¿½i,Gï¿½ï¿½ï¿½p ï¿½ï¿½ï¿½ï¿½i,Tuï¿½ï¿½ï¿½n,9/21/2023,US38Y2304586,"3,794",21.9,0.0004389244889982,0.0006893736523761,8.470576694067787e-05,,0.0035716156192396,"173,898","525,671","5,937,642",0.0007223204321775,"2,119,803",0.0314685314685314,,,,,,0.0087015286325158,,,4.966911325759855e-05,,0.0,2
Vette Motors,Vette Motors - Single,YoungBoy Never Broke Again,6/10/2022,USAT22207312,"3,814",21.9,0.0188217262411924,0.0274411364671886,0.0485562867934481,19.0,0.0054499572836281,"770,086","20,100","5,242,187",0.000184267315853,"332,784,168",0.0023310023310023,"1,144",,1.0,"4,717",7.0,0.0087015286325158,,"19,542,228",0.0038880992777336,,1.0,1
Only Fine Girl,Only Fine Girl - Single,Spyro,9/29/2023,ZA56E2305137,"3,816",21.9,0.0005815190500345,0.0008672218919326,0.000253869533976,,0.0001340725823505,"14,151","851,300","5,350,656",0.0002998883669546,"8,865,887",0.0023310023310023,627,,,,,2.0216940396649307e-06,,,0.0010227869989601,,0.0,2
EVIL EMPIRE,YOUNG GENIUS,Lil Mabu,4/5/2024,USUYG1539670,"3,803",21.9,0.0014239093927111,0.0012940576668682,0.0006978867809423,,0.0015766767305993,"369,780",,"369,800",1.4148901494689935e-05,"126,682,615",0.0314685314685314,1,,,,,0.0001160386788153,"3,804",,0.0002561210095926,,1.0,1
Overwhelmed,Overwhelmed,Royal & the Serpent,6/26/2020,USAT22002973,"3,813",21.9,0.0441845281825694,0.083544633979854,0.0304950023654681,62.0,0.0008928969666432,"497,747","2,335,837","210,789,823",0.0085817786378221,,0.0151515151515151,"22,497",163,6.0,"74,359",6.0,0.0114476050752434,"17,139","5,117,469",0.0066253010049721,,0.0,2
Good as Hell,Good As Hell,Lizzo,3/9/2016,USAT21600354,"3,799",21.9,0.1465908729093377,0.1297106493832053,0.0885694431367331,66.0,0.0168525842715056,"3,556,731","467,531","128,360,660",0.0050914278671251,"283,433,005",0.0466200466200466,"313,398","1,496",36.0,"605,881",62.0,0.1250885151318719,"175,834",,0.0228292111093459,,0.0,2
Caroline,Caroline,Aminï¿,3/9/2016,USCGH1697037,"3,802",21.9,0.1777514685128478,0.205214849142348,0.0801533255954095,64.0,0.0043647101973812,"686,801","470,451","28,814,118",0.000565159472047,,0.1491841491841491,"2,299",3,18.0,"61,319",10.0,0.1792768420370597,"433,934",,0.0148242443618094,,1.0,3
Mon ami,Mon ami,Tiesco le sultan,10/10/2023,TCAHN2316445,"3,808",21.9,1.957506324252504e-06,3.387585515361853e-06,1.3722471469104506e-07,,0.0090835579636131,,"797,100","4,290,586",0.0002358114390732,,0.0314685314685314,,,,,,0.0087015286325158,,,8.85144818564239e-05,,1.0,1
Zombie Dance with New DB Heroes,Mummy Dance with Family,D Billions,12/8/2023,AEA0Q2376389,"3,796",21.9,8.48424021339604e-06,5.08137827304278e-06,1.3749154052516654e-05,,0.0060245449455218,"56,214",,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Adictiva,Adictiva,Daddy Yankee,11/9/2018,US2BU1801109,"3,817",21.9,0.1000288240178642,0.0851300240010433,0.0535761345759422,62.0,0.036004276538198,"2,696,020","352,314","5,880,730",0.0002909387622147,"175,065,357",0.0384615384615384,"8,014",36,25.0,"158,052",12.0,0.0559627805403068,"7,955",,0.0049914478768085,,0.0,2
Kitsch,Kitsch,IVE,3/27/2023,QM4TX2337765,"3,798",21.9,0.0342146186796984,0.0212384673885611,0.0153202474346096,64.0,0.0083564352730386,"1,361,854","48,800","32,671,194",0.0012587800085773,"565,791,380",0.0174825174825174,"1,218",9,1.0,35,25.0,0.0001005374302949,161,,0.0010361176302548,,0.0,2
Rewrite The Stars,Rewrite The Stars,Zac Efron,11/17/2017,USAT21704623,"3,823",21.8,0.2311373615613182,0.1516266338748388,0.0768601497152894,67.0,0.018417630184113,"2,508,271","165,697","21,476,849",0.000880866114682,"1,767,096",0.0477855477855477,"4,261",,10.0,"9,859",3.0,0.0876489121566704,"157,700",,0.00859693322139,,0.0,2
Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,8/1/2022,USA2P2230222,"3,836",21.8,0.1263625876342572,0.0630141719640035,0.0553912897367085,74.0,0.0021918145921356,"911,054","198,468","138,278,860",0.0047029389376152,"54,215,732",0.0361305361305361,"6,153",106,4.0,"10,871",10.0,0.0006047652779707,"1,554","1,574,180",0.0021593256851664,,0.0,2
Enchanted (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,7/7/2023,USUG12302081,"3,842",21.8,0.0667735030222109,0.0396212001876722,0.0826871342106081,75.0,0.0090835579636131,,,,0.001140138899939,,0.0256410256410256,"1,696",,2.0,"398,036",53.0,0.0023480756695222,"3,368","1,143,120",0.0014869932484492,,0.0,2
GUCCI LOS PAï¿½ï,MAï¿½ï¿½ANA SERï¿½ï¿,KAROL G,2/24/2023,USUM72222544,"3,826",21.8,0.0284296052145645,0.013631644113816,0.0140341431023465,67.0,0.0083327593075046,"557,809","75,400","5,280,019",0.0003364403478839,"7,517,627",0.0104895104895104,"2,442",,1.0,"1,666",6.0,0.0153939491077271,"7,012",,0.0019396432510139,,1.0,1
Legends Never Die,Legends Never Die (feat. Against The Current),League of Legends,9/15/2017,QMAF31500062,"3,841",21.8,0.1391025818305792,0.1586101414147573,0.0388284648869762,70.0,0.0324413497704678,"5,465,670","242,500","29,092,577",0.0013058641408402,"82,405,791",0.0046620046620046,115,,6.0,"48,476",22.0,0.0219923840401033,"88,806",,0.0063413813069116,,0.0,2
BLEED,BLEED - Single,The Kid LAROI,11/3/2023,USSM12300831,"3,824",21.8,0.0155447634914501,0.0284353928159474,0.0559663985159787,,0.0002843271137416,"103,677",933,"1,300,069",6.206882704361422e-05,"140,713,887",0.0209790209790209,"3,411",165,19.0,"180,096",8.0,0.000878377892127,575,"1,537,733",0.0005822301083345,,0.0,2
IDGAF,IDGAF,Lucixn,2/13/2023,QZLBC2302548,"3,950",21.8,0.3685427552789153,0.0,8.385954786674975e-08,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,1.0,1
Michi Teyu Ku (Overflowing),ýýýýýýýýýýýýýýý,Fujii Kaze,3/14/2024,JPPO02400480,"3,825",21.8,0.0079048725284435,0.0029895442173068,0.0211091406362087,69.0,0.001877392804996,"480,941",,,0.001140138899939,,0.0303030303030303,468,,1.0,"9,615",9.0,6.084212714841571e-06,7,,0.0005004400882711,,0.0,2
Desde Esa Noche,Desde Esa Noche,Thalia,1/29/2016,USSD11600005,"3,845",21.8,0.0752084879294156,0.0423854699682075,0.0411665872472277,59.0,0.0812521973059137,"3,999,448","57,489","13,009,263",0.0003335393904831,"205,043,361",0.0303030303030303,"4,143",6,19.0,"31,834",26.0,0.0087015286325158,,,0.0074439428072786,,0.0,2
SOS (feat. Aloe Blacc),SOS (feat. Aloe Blacc),Avicii,4/10/2019,SE5R71900201,"3,839",21.8,0.178363398162862,0.1684104263106991,0.0766854169119161,66.0,0.0095559298577411,"1,735,488","179,239","19,576,729",0.0011076445600549,"327,849,531",0.1655011655011655,"88,421",187,163.0,"847,295",28.0,0.0257057030672264,"14,921",,0.0184445708392522,,0.0,2
Pulsar Bike,Dhamaka (Original Motion Picture Soundtrack) - EP,Bheems Ceciroleo,1/7/2023,IND292208377,"3,844",21.8,0.0091222688577647,0.0022137871342889,0.003404171615317,27.0,0.0154671317476799,"974,051",,,0.001140138899939,,0.0314685314685314,,,,,7.0,0.0087015286325158,,,7.727671417791621e-05,,0.0,2
FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,9/25/2020,USSM12004756,"3,830",21.8,0.0649382419285448,0.1350867475960846,0.0524328849834701,63.0,0.0109789722967415,"2,529,783","59,876","18,571,806",0.0007329580020092,"80,863,349",0.0664335664335664,"38,286",19,21.0,"21,659",12.0,0.0088079360811756,"5,890",,0.0080338892127721,,1.0,1
Kya Baat Ay,Kya Baat Ay,Harrdy Sandhu,9/24/2018,INS171806873,"3,831",21.8,0.0269468797754309,0.0184352403745992,0.0110640780601569,60.0,0.0455250569387896,"4,886,076","1,753,000","25,262,021",0.0018881607752952,"35,968,264",0.0116550116550116,994,,1.0,"1,097",6.0,0.0004901511453104,,,0.0013545695779834,,0.0,2
Do not touch,Do not touch,MISAMO,7/14/2023,JPWP02370420,"3,828",21.8,0.0152183628002463,0.0139890343856867,0.0126188607601899,57.0,0.0072053553688799,"1,609,669","33,737","25,965,952",0.000692226990336,"382,084,849",0.0069930069930069,66,,1.0,"15,087",1.0,0.0087015286325158,,,0.0005550365304339,,0.0,2
PERSIAN RUGS,PARTYPACK,PARTYNEXTDOOR,10/16/2020,USWB12004216,"3,840",21.8,0.0264284953843872,0.0599941394770584,0.0246945708524421,65.0,0.0008851397592955,"138,564","8,063","6,242,856",0.000202684609638,,0.0233100233100233,63,37,3.0,"1,596",7.0,0.0009402708355758,"1,855","48,659,667",0.0004436961860499,,1.0,1
Romeo Juliet - Title Song,Romeo Vs Juliet (Original Motion Picture Soundtrack) - EP,Akassh,3/12/2024,INE241800060,"3,833",21.8,3.397900251190243e-06,2.032551309217112e-05,6.365702042612367e-07,,0.0029794115078746,"214,149",,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,1.609685103099603e-05,,0.0,2
Ambition For Cash,Ambition For Cash,Key Glock,10/1/2021,USUYG1390429,"3,835",21.8,0.0736513067134003,0.1343211532696128,0.1007981321032825,70.0,0.001780185566537,"408,335","104,301","108,992,382",0.005294913364937,"164,103,568",0.0337995337995338,"5,328",117,3.0,"7,312",4.0,0.0067370060369211,"2,531",,0.0058543264463773,,1.0,1
En Peligro de Extinciï¿½,En Peligro De Extinciï¿½,La Adictiva,5/13/2018,MXA411400084,"3,832",21.8,0.0725782541116661,0.0343941557374688,0.0439977313247807,65.0,0.0497106701096567,"2,074,845","96,574","2,297,779",0.0001404925063647,"13,506,591",0.0104895104895104,"3,303",10,2.0,"10,405",28.0,0.0780201156862522,"37,293",,0.0053302006016145,,0.0,2
Besito,Besito,Soy Pau,7/8/2023,QZNWQ2336916,"3,838",21.8,0.0014525811029899,0.0007740632902601,0.0001700938456571,50.0,0.0070337683488063,"851,776","353,400","9,369,979",0.0006681028843527,"9,555,714",0.0314685314685314,5,,,,,0.0087015286325158,,,7.520659907924374e-05,,0.0,2
ýýýýýý,ýýýýýý,ýýýýýýýýýýýý,1/5/2024,JPPO02304150,"3,834",21.8,0.0109646342909923,0.0069767323688877,0.022516528745473,70.0,0.0031135204198751,"474,399",,,0.001140138899939,"298,810,189",0.0268065268065268,334,,1.0,"20,798",4.0,0.0087015286325158,,,0.0007345769304862,,0.0,2
Be Kind (with Halsey),Manic,Marshmello,1/17/2020,USUG12001567,"3,829",21.8,0.1553139571556295,0.1141887325518173,0.1136338269716724,67.0,0.0091132492124824,"2,371,235","154,068","36,829,248",0.0011808852311019,"152,714,215",0.1608391608391608,"123,485",251,40.0,"340,692",34.0,0.0348210179474634,"14,871","52,172",0.0145606163414194,,0.0,2
I GOT YOU,I GOT YOU,TWICE,2/2/2024,US5TA2300237,"3,843",21.8,0.0131876593796493,0.0059265808591255,0.0255779130234918,13.0,0.002496112721014,"1,252,374",,,0.001140138899939,"1,054,770,067",0.0058275058275058,"1,254",52,7.0,"212,210",16.0,0.0087015286325158,,,0.0004139229262571,,0.0,2
Zukunft Pink (feat. Inï¿½ï,Zukunft Pink (feat. Inï¿½ï¿½z) - Si,Peter Fox,10/20/2022,DEA622201528,"3,822",21.8,0.0307633262231383,0.074435416529046,0.0254217779807568,58.0,0.002063696764125,"355,898","33,909","7,289,705",0.0004065609152219,"110,208,884",0.0186480186480186,"36,564",,10.0,"891,590",10.0,2.973441183042169e-06,15,,0.0029056863477528,,1.0,1
CCC,CCC,Michelle Maciel,5/5/2023,UYB282379007,"3,837",21.8,0.0480802901892953,0.0262097491323546,0.0160158204543904,67.0,0.0048075925855362,"419,209","86,628","28,331,408",0.0010852962328968,,0.0128205128205128,"1,187",14,10.0,"1,530,824",6.0,0.0012330796361932,"1,588",,0.0027049852766589,,0.0,2
